authorID,authorName
5884,Sara Jane Boyers
5885,Barb Jernigan
5886,Shawn Carman
5887,John J. Nance
5888,Pierre Le Motteux
5889,Huw Richards
5890,David Weber
5891,Mary Miller
5892,Jennifer Frantz
5893,Michael Bakewell
5894,Chuck Miller
5895,James Beckett III
5896,Deborah Bray Haddock
5897,Allison Markin Powell
5898,Jessica Snyder Sachs
5899,Mark Shepherd
5900,Christopher Pinney
5901,Chris McCubbin
5902,Ted Bell
5903,Alan Brennert
5904,Misao Inagaki
5905,Carole Marsh
5906,Maile Meloy
5907,Robert Sheckley
5908,Claire McEachern
5909,Alexander McCall Smith
5910,Everyman's Library
5911,Cole Porter
5912,Janet  Fox
5913,Gary    Myers
5914,Tony Hawks
5915,James W. Loewen
5916,Margaret A. Weitekamp
5917,Yosef A.A. Ben-Jochannan
5918,Natalie Pope Boyce
5919,E.F. Watling
5920,Faïza Guène
5921,Steven L. Hopp
5922,Tony Ross
5923,McDougal Littell
5924,Leanne M. Olds
5925,Robert Hass
5926,Harry Hamernik
5927,Allen Carr
5928,Michael Ledwidge
5929,Jack Coulehan
5930,Timothy McDermott
5931,Carl Sagan
5932,Willy Pogány
5933,Geraldine Brooks
5934,Erving Goffman
5935,Hailey Abbott
5936,Bobby Henderson
5937,Frances Oliver
5938,Robert Fitzgerald
5939,Barry Day
5940,Aristotle
5941,A. Bartlett Giamatti
5942,Rosalind Laker
5943,Arturo Pérez-Reverte
5944,Gail A. Eisnitz
5945,Geoffrey Sainsbury
5946,Rick Decker
5947,J. Martin Evans
5948,Lao Tzu
5949,Lalla Ward
5950,John     Nichols
5951,Christopher Partridge
5952,Peter Holland
5953,Lera Miles
5954,Susan Howatch
5955,Dian Hanson
5956,Jaroslav Hašek
5957,John N. Gray
5958,Monique Truong
5959,Julie Parsons
5960,Richard Wilhelm
5961,William Peterson
5962,Dick Davis
5963,Elizabeth Ann Scarborough
5964,Joan Emerson
5965,Eliza Gaynor Minden
5966,Peter T. O'Brien
5967,Bernard Cohen
5968,Georgina Grey
5969,Gore Vidal
5970,Mark Helprin
5971,Paco Underhill
5972,Elliot Aronson
5973,Kevin Miller
5974,Francine Pascal
5975,Peter Hollindale
5976,Walter Farley
5977,Kei Kusunoki
5978,Marc Silvestri
5979,Douglas Stone
5980,Joanne Fluke
5981,Kyra Davis
5982,Robert Greene
5983,Phil Town
5984,Gary B. Nash
5985,Theo LeSieg
5986,Christine Rimmer
5987,James John Bell
5988,John M. Cooper
5989,George Pelecanos
5990,Steve Perry
5991,David Poyer
5992,John E. Fa
5993,Richard Liebmann-Smith
5994,Arnold Vedlitz
5995,Megan Crane
5996,CLAMP
5997,Mark Yarnell
5998,Ewan McGregor
5999,Tracy Chevalier
6000,Mark Twain
6001,Judith S. Baughman
6002,John W. Dettman
6003,Stephen Biesty
6004,Louis L'Amour
6005,Matt Thorn
6006,Rebecca York
6007,Hervé Guibert
6008,Ben Oliver
6009,Karin Kretschmann
6010,Hans J. Schütz
6011,Kapila
6012,Juliette Benzoni
6013,Harvey Mansfield
6014,Lynne Truss
6015,Jane E. Gerver
6016,Jan Strnad
6017,Ken Babbs
6018,Regina Winter
6019,Stanley Crouch
6020,Robert Kirkman
6021,John McPhee
6022,Doug Mahnke
6023,Richard Austin
6024,John Lawrence
6025,Peter Green
6026,Eugène Ionesco
6027,Newt Scamander
6028,Stephen Hawking
6029,John Dos Passos
6030,Kevin Smith
6031,Leon Stover
6032,Dorothy Carnegie
6033,Brittiany A. Koren
6034,Susan Nanus
6035,Leena Nivala
6036,Jordi Ensign
6037,Sam Harris
6038,Robyn McGrew
6039,Francis Steegmuller
6040,Phyllis A. Bird
6041,Marian Keyes
6042,Brian Selznick
6043,Hanoch Gutfreund
6044,Eric Flint
6045,Timothy Ferris
6046,Simon Beecroft
6047,J. Frederick George
6048,Martin Kalin
6049,Jessica Abel
6050,Blaine M. Yorgason
6051,Fred Chappel
6052,Paul J. Mikol
6053,Jacqueline Carey
6054,Elizabeth Noble
6055,Anton Chekhov
6056,Marshall Sahlins
6057,J.H. Williams III
6058,William F. Russell
6059,A.N. Wilson
6060,Bill Sienkiewicz
6061,Boris Vian
6062,Marc Brown
6063,Andrew O'Hagan
6064,D.S. Hutchinson
6065,James K. Lowers
6066,Allan Kozinn
6067,James Pinocchio
6068,Oscar Wilde
6069,Christopher Denise
6070,Kevin Brooks
6071,Audre Lorde
6072,José Hernández
6073,Edward B. Davis
6074,Andrea Juno
6075,Bruce H. Wilkinson
6076,Richard Slotkin
6077,Aubrey Williams
6078,Rob Leigh
6079,Garth Williams
6080,Swami Vivekananda
6081,Kevin T. Stein
6082,Andy Griffiths
6083,Brian Campbell
6084,James Gleick
6085,Benjamin Chaud
6086,Susan   Mallery
6087,Christopher Stasheff
6088,Joe Hisaishi
6089,Kay Redfield Jamison
6090,森 薫
6091,Brian Braithwaite
6092,Noelle Walsh
6093,Jacqueline Hazard Bridgeman
6094,David Wojnarowicz
6095,Knut Hamsun
6096,Hugh Kenner
6097,Jim Wight
6098,あずま きよひこ
6099,Tom Morris
6100,C. Vann Woodward
6101,Jeremy Barlow
6102,Mitch Albom
6103,Denny Caringer
6104,Bonnie Mackain
6105,Bert G. Hornback
6106,Hilaire Belloc
6107,Youshan Tang
6108,Wally Lamb
6109,Shierry Weber Nicholsen
6110,Joan Didion
6111,Nabum N. Glazer
6112,Douglass Parker
6113,Ian Stewart
6114,John Bolton
6115,Richard Seaford
6116,Graham Masterton
6117,Stephen R. Donaldson
6118,Terry Carr
6119,Mary Ryan
6120,Brian Jacques
6121,William O'Connor
6122,Igor Stravinsky
6123,Van C. Gessel
6124,Louis Iribarne
6125,Peter Hessler
6126,Dan Parsons
6127,Paul Belien
6128,Peter Turchin
6129,James T. Farrell
6130,Witter Bynner
6131,Thomas Ligotti
6132,Fred Schwarzbach
6133,Ruth Prawer Jhabvala
6134,Tony Judt
6135,Elizabeth F. Cooke
6136,Jean Stoner
6137,Donald A. Cress
6138,John Ringo
6139,عین له غریب
6140,Nancy MacDonell
6141,American Academy of Pediatrics
6142,Paramahansa Yogananda
6143,James W. Jr. Ely
6144,Norman L. Geisler
6145,Matthew  Norman
6146,Sarah   Kay
6147,J. Maarten Troost
6148,David Day
6149,Katharine McMahon
6150,Peter Gray
6151,Jack Cohen
6152,Robert L. Geneve
6153,David McClung
6154,Lerner Publishing Group
6155,Judith Stonehill
6156,Craig Thompson
6157,Maxine Kumin
6158,Jennifer Hendricks
6159,Jane Moore
6160,Lindsey Johnston
6161,Legs McNeil
6162,Erik Darling
6163,Robert Crumb
6164,Peter Singer
6165,Dante Alighieri
6166,Walker Percy
6167,Ishmael Beah
6168,Annalyn Swan
6169,Judith Tarr
6170,R.K. Narayan
6171,Matei Călinescu
6172,Michael D. Lyman
6173,Kate Walker
6174,Allan Curless
6175,Mike S. Miller
6176,Rags Morales
6177,大暮 維人
6178,Robert Anton Wilson
6179,S.D. Schindler
6180,Philip Pullman
6181,Henry N. Beard
6182,Leo Strauss
6183,Antoine de Saint-Exupéry
6184,Lani Guinier
6185,Félix Guattari
6186,John Slattery
6187,Brenda Walpole
6188,Paul Dinello
6189,Robert Munsch
6190,Richard Kennedy
6191,Ann M. Martin
6192,Adam Phillips
6193,Vikram Chandra
6194,Allison Pearson
6195,Bryce Courtenay
6196,Carolyn McCormick
6197,Donald D. Stull
6198,Kurt Eichenwald
6199,Jennifer Coburn
6200,Douglas Brinkley
6201,Aleksandr Solzhenitsyn
6202,Billy Merrell
6203,Angela Zeman
6204,Peter M. Robinson
6205,Warner Berthoff
6206,Peter Blegvad
6207,Laura Anne Gilman
6208,Amiri Baraka
6209,Nathaniel Parker
6210,Pam Johnson-Bennett
6211,Elizabeth Heine
6212,Nanao Saikawa
6213,Jesse Stoner
6214,Tom DeFalco
6215,Maire Jaanus
6216,H.R. Millar
6217,Scott Speck
6218,Christopher J. Phoenix
6219,Mary Kay Andrews
6220,Louise Bostock Lang
6221,Walter Rodney
6222,T.L. Lowery
6223,John Clark Pratt
6224,Daniel Mortier
6225,Faith D'Aluisio
6226,Richard Powers
6227,Ron Zalme
6228,William Hootkins
6229,Nicholas    Evans
6230,Theodore F. Brunner
6231,Clive Barker
6232,William Rodney Allen
6233,Anthony Kerringan
6234,Gia Bathory Al Babel
6235,Raël
6236,Thiên Lương
6237,Sam Garrett
6238,托爾金
6239,Catherine Hapka
6240,James L.W. West III
6241,Mike Lupica
6242,Chris Malta
6243,John Le Mesurier
6244,Lauren Blitzer
6245,Jay Brandon
6246,Charles Osborne
6247,Padraic Colum
6248,Donald A. Mackenzie
6249,Tommy Lee Edwards
6250,Jason Edward King
6251,Douglas Adams
6252,Glenn Stout
6253,Anthony Tully
6254,Colin      Wells
6255,Ian Fullwood
6256,Paschal Beverly Randolph
6257,Kate Burton
6258,Sharyn November
6259,Brian McNaughton
6260,Thomas G. Addington
6261,John Julius Norwich
6262,Dennis Locorriere
6263,Alistair McCallum
6264,Carol Higgins Clark
6265,Michael   Barber
6266,Rush Rhees
6267,George Ford
6268,Walter Pater
6269,Suzanne Kleid
6270,Maxine Hong Kingston
6271,Michael  Rossi
6272,Bernard DeVoto
6273,Andy Warhol
6274,Herman Wouk
6275,J. Sibree
6276,Dorothy Leidner
6277,Peter Barrett
6278,Jane Lindskold
6279,E.A. Lustig
6280,Laurent Genefirt
6281,James M. McPherson
6282,Esther Allen
6283,小野 不由美
6284,Pamela Peeke
6285,Ted Hughes
6286,Edmund Hill
6287,Chris Gray
6288,Cory Doctorow
6289,George Stalk Jr.
6290,Ellen Klages
6291,Todd Green
6292,Henry Reed
6293,Steven Johnson
6294,Eric Shanower
6295,Debra Cowan
6296,Charlie Conrad
6297,Michael E. Doyle
6298,Karen Essex
6299,Julie Leto
6300,Carl Zimmer
6301,Dan L. Longo
6302,Michael Hordern
6303,Strawberry Saroyan
6304,Kym Douglas
6305,Harvey P. Mandel
6306,Antonia Juhasz
6307,Richard Dawkins
6308,Francis Wheen
6309,Deborah T. Curren-Aquino
6310,Robert M. Durling
6311,Steve Augarde
6312,Paul Karasik
6313,Mikal Trimm
6314,Kate Maurer
6315,William Greider
6316,David A. Adler
6317,The Beatles
6318,Robert Turner
6319,Carol Christensen
6320,Bruce Degen
6321,Doyle Brunson
6322,Amy Sohn
6323,Scott Hanna
6324,John   Barton
6325,Jean Nienkamp
6326,William Hope Hodgson
6327,Dan Millman
6328,Sylvia Cassedy
6329,Sally Jenkins
6330,Patrick Parrinder
6331,Arthur Doye
6332,David Guterson
6333,David Dukes
6334,Caroline Preston
6335,Adam  Sexton
6336,Arthur Koestler
6337,Ezra Pound
6338,George E. Stanley
6339,James P. Blaylock
6340,Deni Brown
6341,Marcel Proust
6342,Lesley Lipson
6343,Gerry Bothmer
6344,Sonia Nordenson
6345,Jean Sarocchi
6346,Robert Brent Toplin
6347,Michael E. Soulé
6348,Sian Phillips
6349,Lynda La Plante
6350,Allen Rogers Benner
6351,Ludwig Tieck
6352,Birgit Brandau
6353,Victoria Alexander
6354,Lisa Trumbauer
6355,Marie McSwigan
6356,Jill Thompson
6357,Charles de Lint
6358,Maggie Black
6359,Rex Pickett
6360,Leanne Banks
6361,Robert  Mayer
6362,Frank R. Stockton
6363,Sharon R. Vaughn
6364,Michael Cadnum
6365,Suzanne C. O'Connell Smeltzer
6366,Gregory Manchess
6367,Zadie Smith
6368,Ben Carson
6369,Nick  Webb
6370,Jean-Paul Orpinas
6371,Stephen A. Ellwood
6372,Tomo Matsumoto
6373,Lynn Setzer
6374,Ruth Reichl
6375,Peter G. Bolt
6376,Chris L. Demarest
6377,Paul Douglas Gardner
6378,Iain M. Banks
6379,Judith Viorst
6380,Hannah Hurnard
6381,Nancy Bartholomew
6382,Nancy Ekholm Burkert
6383,Louis Agassiz Fuertes
6384,Kyle Freeman
6385,T.H. White
6386,Jack McDevitt
6387,Wade Davis
6388,Bret Easton Ellis
6389,Charles  Lee
6390,Jerry N. Uelsmann
6391,Kelly McGrath Vlcek
6392,R.R. Palmer
6393,Russell H. Tandy
6394,Edmund Morris
6395,Richard Bausch
6396,Donald R. Burleson
6397,Anne Michaels
6398,Larbi Oukada
6399,Brian Greene
6400,George Gibian
6401,Chris Seay
6402,Katherine Dunn
6403,Kate Beckinsale
6404,Emma Donoghue
6405,Tan Lin
6406,John Morressy
6407,Rich Tennant
6408,Ann Druyan
6409,Dean Koontz
6410,John Ray Jr.
6411,Jorma-Veikko Sappinen
6412,Liz Carlyle
6413,Kerrie Dougherty
6414,E. Nesbit
6415,Hiroyuki Morioka
6416,Jack Kirby
6417,Carol Adrienne
6418,Ethan Van Sciver
6419,Eric H.F. Law
6420,Lope de Vega
6421,Ron     Miller
6422,Dick Giordano
6423,Gary Blythe
6424,Phil Interlandi
6425,Brian Nishil
6426,Eric Muss-Barnes
6427,Alafair Burke
6428,John Gribbin
6429,John Wallner
6430,Peter Gerety
6431,Roland H. Bainton
6432,Tina Blythe
6433,Tom Humphries
6434,Charles R. Walker
6435,Peter Woodthorpe
6436,Raymond Chandler
6437,Nigel J. Cooper
6438,Nicholas Sparks
6439,Michael Cumpsty
6440,Adela Pinch
6441,Stacy Schiff
6442,Lee Fukui
6443,Alan Langford
6444,George J. Becker
6445,George Weigel
6446,Malcolm X
6447,Karen V. Kukil
6448,Susan Dunlap
6449,Joseph Tabbi
6450,David Birney
6451,Hugh Haughton
6452,William Styron
6453,Warren Pleece
6454,Victoria Pearson
6455,Erik  Larson
6456,Ben Counter
6457,Stephanie D. Shaver
6458,David Suchet
6459,Octavio Paz
6460,Brian Hooker
6461,Laurence Senelick
6462,Peter Fraenkel
6463,Marguerite Duras
6464,Akihiro Yamada
6465,Chester Himes
6466,April Jones Prince
6467,Chris Brunner
6468,Tim Lebbon
6469,Lyn Moir
6470,Colum McCann
6471,Chris Archer
6472,Nicholas Dodman
6473,George Stade
6474,Stephen J. Rosen
6475,Les Firbank
6476,Jason Hook
6477,Melissa Wiley
6478,Shelly Fisher Fishkin
6479,Reza Aslan
6480,Λία Βουτσοπούλου
6481,Mary Cutler
6482,Barry Glassner
6483,Stormie Omartian
6484,Bob Dylan
6485,M. Scott Peck
6486,John King
6487,William H. Sherman
6488,John Howard Griffin
6489,Karin Slaughter
6490,Roberta Zuppet
6491,Arnold Rampersad
6492,Walter Kirn
6493,Izumi Evers
6494,Ina Rilke
6495,Duncan Eagleson
6496,Mike Kennedy
6497,Mario Puzo
6498,神尾葉子
6499,Michael J. Bradley
6500,Erich Auerbach
6501,Andrew Moore
6502,James Strachey
6503,Nathaniel Hawthorne
6504,F.H. Mares
6505,Jean Estoril
6506,Elizabeth Berg
6507,Bill Hurter
6508,Pam Smy
6509,Karen Armstrong
6510,Juan Godó Costa
6511,John    Mason
6512,Charles R. Swindoll
6513,Chris          Jones
6514,Sara Zarr
6515,Mercedes Lackey
6516,Mary Sue Roniger
6517,Paul McGarr
6518,Richard Hanley
6519,Michael Shaara
6520,W. Frederick Zimmerman
6521,Mark W. Tiedemann
6522,Gaius Julius Caesar
6523,Tara McCarthy
6524,Murasaki Shikibu
6525,Abigail Thomas
6526,Sashiko Sato
6527,Anthony Briggs
6528,Shelby Morgen
6529,Nikki Sixx
6530,Elizabeth Castro
6531,Richard Holbrooke
6532,Georges Perec
6533,Lorie O'Clare
6534,Dennis Lynds
6535,Tasha Tudor
6536,Aimé Césaire
6537,Amy Welborn
6538,Mark   Richardson
6539,Kayla Perrin
6540,Curtis Arnold
6541,Mary S. Lovell
6542,Judith Butler
6543,Akira Watanabe
6544,Yasuhiro Kano
6545,Merton M. Sealts Jr.
6546,Martha Heineman Pieper
6547,Joanna Galdone
6548,Marisha Pessl
6549,Dennis Adler
6550,Leo Bersani
6551,Russ Roberts
6552,Saul Leiter
6553,José Manuel Álvarez
6554,Clarence I. Kado
6555,Kristian Fraga
6556,Adam Mansbach
6557,Stan Lee
6558,Andy Russell
6559,Tim Flannery
6560,Ulrike Wasel
6561,John S.D. Eisenhower
6562,Juan Larrea
6563,Ben Mikaelsen
6564,Aubrey de Sélincourt
6565,Joanna Weaver
6566,Roy F. Cucchiara
6567,Preston B. Nichols
6568,Ray Monk
6569,Marlo Morgan
6570,Barbara W. Tuchman
6571,Cathleen Miller
6572,Markus Zusak
6573,Sam  Burke
6574,Mike   Mason
6575,Laura Lippman
6576,Esao Andrews
6577,Judith Gwyn Brown
6578,Howard Massey
6579,Richard McKenna
6580,Mircea Eliade
6581,Roger Hargreaves
6582,John Ruffing
6583,Marie-Hélène Sabard
6584,朱學恆
6585,Douglas A. Anderson
6586,Joseph Conrad
6587,Wayne W. Dyer
6588,Monique Fong Wust
6589,August Wilson
6590,Mona Lisa Schulz
6591,John G. Neihardt
6592,Donald Adamson
6593,Mavis Applewater
6594,Adrian Alphona
6595,Kathleen Parkinson
6596,Olivia Schanzer
6597,Philip Gabriel
6598,Ashley Shannon
6599,David H. Higgins
6600,Jane P. Laudon
6601,Jean-Luc Marion
6602,Nicholas Johnson
6603,Apostolos N. Athanassakis
6604,Eleanor J. Gibson
6605,Mike Mason
6606,Gustave Doré
6607,Yuko Sawada
6608,Ronald H. Cohn
6609,Mary Pipher
6610,John Baldessari
6611,Anthony  Lewis
6612,Nick Cook
6613,Richmond Lattimore
6614,F. Max Müller
6615,Mao Zedong
6616,Emily Blake
6617,Susan Donovan
6618,Thomas E. Woods Jr.
6619,Jeffrey Henderson
6620,Carrie Vaughn
6621,Frank McConnell
6622,Marga Munkelt
6623,Anthony D. Pellegrini
6624,A.B. Yehoshua
6625,Linda Lay Shuler
6626,Lisa Gardner
6627,Juliet Winters Carpenter
6628,Kenneth Burke
6629,Elizabeth Moon
6630,Catherine Thimmesh
6631,David Baratier
6632,Jason Lowe
6633,Harold Courlander
6634,Ellen Anker
6635,David Mitchell
6636,Georges Bataille
6637,George Steiner
6638,Mick Gray
6639,Malcolm Godwin
6640,Lynn Willis
6641,Denise Riley
6642,Will Focht
6643,John Eldredge
6644,Cathy Kelly
6645,Pauline Francis
6646,Alison Pace
6647,Carol C. Haber
6648,Elizabeth Russell Miller
6649,Denise Brunkus
6650,Robert Benedetti
6651,Gary Smith
6652,Michael Hunter
6653,Mark Bowden
6654,Scott McKowen
6655,Doris Kearns Goodwin
6656,Frank Shuffelton
6657,Jack Trout
6658,William L. Shirer
6659,Eduardo Rivero
6660,Maureen Howard
6661,Lisa Unger
6662,Sophie Kinsella
6663,Juliet Marillier
6664,Michael Armstrong
6665,Salvatore Murdocca
6666,Ben Ohlander
6667,Elisa Adams
6668,Charles Vess
6669,Friedrich Solmsen
6670,Caroline Denzler
6671,Louis Sachar
6672,F.N. Robinson
6673,Walter Hampden
6674,Pratap Chandra Ray
6675,Norman Davies
6676,Max McLean
6677,Rosalie Guillaume
6678,Virginia Kantra
6679,John Knoll
6680,National Commission on Terrorist Attacks Upon The United States
6681,Christopher Gill
6682,Henry Bettenson
6683,Nella Larsen
6684,Dennis L. Kasper
6685,Leonard S. Marcus
6686,Kasia Boddy
6687,Elizabeth Alexander
6688,Sandra Steffen
6689,Sara S.
6690,Dustin Thomason
6691,Michael John Petry
6692,Gemma Rovira
6693,Beverly Daniel Tatum
6694,Pedro De Blas
6695,Brendan Gill
6696,Dudley Fitts
6697,Tom Robbins
6698,Hermann Alexander Diels
6699,Damon Runyon
6700,Klaus Janson
6701,John D. Leonard
6702,Jeffrey Archer
6703,Barbara T. Cooper
6704,Michael Foreman
6705,Eric Klinenberg
6706,New Scientist
6707,Alvin L. Reid
6708,Charles Keegan
6709,Bill Hybels
6710,James C. Collins
6711,Theocritus
6712,Middlesex Borough Heritage Committee
6713,Steven McLean
6714,David Gilbert
6715,季思聰
6716,Lawrence Durrell
6717,William Irwin
6718,Kevin Grevioux
6719,Cody Goodfellow
6720,Pelle Fritz-Crone
6721,David Minter
6722,Pauline Réage
6723,Don DeLillo
6724,Dave Lakhani
6725,Vandana Singh
6726,Kathleen A. Brehony
6727,Harper Lee
6728,Pamela Ball
6729,Irma A. Richter
6730,Anaximenes
6731,Rob Lachenauer
6732,Gertrude Stein
6733,Ron Goulart
6734,Jean Shepherd
6735,Susan Au
6736,Chris Ryall
6737,Theodore Ziolkowski
6738,Bill Richardson
6739,Patricia Kitcher
6740,Ralph Steadman
6741,Jamie Hewlett
6742,François Rabelais
6743,Johannes Nathan
6744,Alak Zenkar
6745,Colin McGinn
6746,Shiro Tsujimura
6747,Lindsay Crouse
6748,Eloise Wilkin
6749,Chet Green
6750,Yann Martel
6751,Jane Parker Resnick
6752,Dyan Sheldon
6753,Jenny Davidson
6754,Donald Sutherland
6755,Brendan DuBois
6756,Daisy Cubias
6757,Kaoru Ohashi
6758,Barry Moser
6759,Jackie French Koller
6760,Will Wright
6761,Sarah Vowell
6762,Kenneth P. Neat
6763,Dave McCaig
6764,Hershel Parker
6765,Wallace Stegner
6766,Katherine Applegate
6767,F.W. Hall
6768,Sheri Lynch
6769,Jeremy Weate
6770,Anita Diamant
6771,Dave Luckett
6772,J.M. Synge
6773,Jean-Paul Marat
6774,Rick Warren
6775,Scott Elledge
6776,Empedocles
6777,David B.
6778,Lauren Slater
6779,Oliver Stallybrass
6780,Mervyn Peake
6781,Charles J. Sykes
6782,Sean B. Carroll
6783,Lindsey Davis
6784,Alastair Hamilton
6785,William Hurt
6786,Jamie Smith
6787,Amy Cotler
6788,Alex Kershaw
6789,Juanjo Estrella
6790,Wlad Godzich
6791,Rockwell Kent
6792,Horace Walpole
6793,Stephen  Mansfield
6794,Linda Medley
6795,Paul Werstine
6796,Luigi Barzini
6797,Mary Daly
6798,Ellen Marriage
6799,Dan Simmons
6800,Leonard Mlodinow
6801,Louis Menand
6802,Hiawyn Oram
6803,David Weisman
6804,Merritt Y. Hughes
6805,Michael  Howard
6806,Robin Hanson
6807,Ed Gorman
6808,David Thompson
6809,Michael Walzer
6810,Anna Quindlen
6811,Christopher Janaway
6812,Mau Heymans
6813,Mark Z. Danielewski
6814,Peter Milligan
6815,Lorenzo Da Ponte
6816,Cynthia J. Arnson
6817,J. Torres
6818,Thomas Benwick
6819,Terry Pastor
6820,Stephen Kinzer
6821,William  James
6822,Christopher R. Howard
6823,Hemant Mehta
6824,Vita Sackville-West
6825,Xavier de C.
6826,William Golding
6827,Michael Littlefield
6828,Laura Engel
6829,Phillip Glasier
6830,Gordon Hendricks
6831,Michael Azerrad
6832,Lisa Jewell
6833,Margot Theis Raven
6834,Marianne Moore
6835,Dan H. Laurence
6836,Unknown
6837,John Updike
6838,Daniel Stashower
6839,J. Ron Stanfield
6840,Margaret Drabble
6841,Amanda Hopkinson
6842,Wayne G. Broehl Jr.
6843,Larry J. Stephens
6844,John C. Maxwell
6845,Burton Pike
6846,Dwight D. Eisenhower
6847,Robert P. Miles
6848,Walter Dean Myers
6849,Sally Cabot Gunning
6850,Ron Randall
6851,Charles R. Smith Jr.
6852,Rob Kidd
6853,Claudia Bishop
6854,Rachel Bespaloff
6855,Konstantin Mochulsky
